$GPGGA,045118.70,3911.6401675,N,09634.4651894,W,4,13,0.8,318.810,M,-28.308,M,15.0,1015*49
$GPGGA,045118.80,3911.6401661,N,09634.4651883,W,4,13,0.8,318.811,M,-28.308,M,15.0,1015*44
$GPGGA,045118.90,3911.6401691,N,09634.4651880,W,4,13,0.8,318.802,M,-28.308,M,15.0,1015*4B
$GPGGA,045119.00,3911.6401650,N,09634.4651905,W,4,13,0.8,318.796,M,-28.308,M,16.0,1015*43
$GPGGA,045119.10,3911.6401613,N,09634.4651859,W,4,13,0.8,318.793,M,-28.308,M,16.0,1015*48
$GPGGA,045119.20,3911.6401649,N,09634.4651881,W,4,13,0.8,318.814,M,-28.308,M,16.0,1015*41
$GPGGA,045119.30,3911.6401659,N,09634.4651889,W,4,13,0.8,318.816,M,-28.308,M,16.0,1015*4B
$GPGGA,045119.40,3911.6401668,N,09634.4651906,W,4,13,0.8,318.812,M,-28.308,M,16.0,1015*4C
$GPGGA,045119.50,3911.6401688,N,09634.4651888,W,4,13,0.8,318.803,M,-28.308,M,16.0,1015*44
$GPGGA,045119.60,3911.6401711,N,09634.4651886,W,4,13,0.8,318.820,M,-28.308,M,16.0,1015*49
$GPGGA,045119.70,3911.6401691,N,09634.4651890,W,4,13,0.8,318.812,M,-28.308,M,16.0,1015*47
$GPGGA,045119.80,3911.6401662,N,09634.4651919,W,4,13,0.8,318.816,M,-28.308,M,16.0,1015*40
$GPGGA,045119.90,3911.6401688,N,09634.4651884,W,4,13,0.8,318.814,M,-28.308,M,16.0,1015*42
$GPGGA,045120.00,3911.6401687,N,09634.4651904,W,4,13,0.8,318.815,M,-28.308,M,17.0,1015*47
$GPGGA,045120.10,3911.6401650,N,09634.4651879,W,4,13,0.8,318.806,M,-28.308,M,17.0,1015*45
$GPGGA,045120.20,3911.6401675,N,09634.4651890,W,4,13,0.8,318.813,M,-28.308,M,17.0,1015*42
$GPGGA,045120.30,3911.6401665,N,09634.4651889,W,4,13,0.8,318.814,M,-28.308,M,17.0,1015*4D
$GPGGA,045120.40,3911.6401667,N,09634.4651875,W,4,13,0.8,318.831,M,-28.308,M,17.0,1015*4C
$GPGGA,045120.50,3911.6401627,N,09634.4651881,W,4,13,0.8,318.806,M,-28.308,M,17.0,1015*46
$GPGGA,045120.60,3911.6401710,N,09634.4651898,W,4,13,0.8,318.829,M,-28.308,M,17.0,1015*45
$GPGGA,045120.70,3911.6401685,N,09634.4651866,W,4,13,0.8,318.807,M,-28.308,M,17.0,1015*44
$GPGGA,045120.80,3911.6401674,N,09634.4651893,W,4,13,0.8,318.816,M,-28.308,M,17.0,1015*4F
$GPGGA,045120.90,3911.6401690,N,09634.4651892,W,4,13,0.8,318.824,M,-28.308,M,17.0,1015*44
$GPGGA,045121.00,3911.6401654,N,09634.4651877,W,4,13,0.8,318.817,M,-28.308,M,18.0,1015*40
$GPGGA,045121.10,3911.6401682,N,09634.4651845,W,4,13,0.8,318.812,M,-28.308,M,18.0,1015*4E
$GPGGA,045121.20,3911.6401707,N,09634.4651853,W,4,13,0.8,318.815,M,-28.308,M,18.0,1015*41
$GPGGA,045121.30,3911.6401680,N,09634.4651864,W,4,13,0.8,318.811,M,-28.308,M,18.0,1015*4E
$GPGGA,045121.40,3911.6401642,N,09634.4651842,W,4,13,0.8,318.814,M,-28.308,M,18.0,1015*46
$GPGGA,045121.50,3911.6401660,N,09634.4651812,W,4,13,0.8,318.814,M,-28.308,M,18.0,1015*42
$GPGGA,045121.60,3911.6401680,N,09634.4651859,W,4,13,0.8,318.840,M,-28.308,M,18.0,1015*41
$GPGGA,045121.70,3911.6401693,N,09634.4651831,W,4,13,0.8,318.816,M,-28.308,M,18.0,1015*4F
$GPGGA,045121.80,3911.6401665,N,09634.4651845,W,4,13,0.8,318.824,M,-28.308,M,18.0,1015*4B
$GPGGA,045121.90,3911.6401666,N,09634.4651813,W,4,13,0.8,318.817,M,-28.308,M,18.0,1015*4A
$GPGGA,045122.00,3911.6401702,N,09634.4651852,W,4,13,0.8,318.831,M,-28.308,M,19.0,1015*43
$GPGGA,045122.10,3911.6401676,N,09634.4651833,W,4,13,0.8,318.818,M,-28.308,M,19.0,1015*4C
$GPGGA,045122.20,3911.6401643,N,09634.4651787,W,4,13,0.8,318.796,M,-28.308,M,19.0,1015*40
$GPGGA,045122.30,3911.6401660,N,09634.4651797,W,4,13,0.8,318.810,M,-28.308,M,19.0,1015*40
$GPGGA,045122.40,3911.6401705,N,09634.4651828,W,4,13,0.8,318.823,M,-28.308,M,19.0,1015*4E
$GPGGA,045122.50,3911.6401685,N,09634.4651800,W,4,13,0.8,318.806,M,-28.308,M,19.0,1015*4B
$GPGGA,045122.60,3911.6401695,N,09634.4651831,W,4,13,0.8,318.817,M,-28.308,M,19.0,1015*4B
$GPGGA,045122.70,3911.6401667,N,09634.4651831,W,4,13,0.8,318.824,M,-28.308,M,19.0,1015*47
$GPGGA,045122.80,3911.6401730,N,09634.4651770,W,4,13,0.8,318.781,M,-28.308,M,9.0,1015*70
$GPGGA,045122.90,3911.6401744,N,09634.4651774,W,4,13,0.8,318.783,M,-28.308,M,9.0,1015*74
$GPGGA,045123.00,3911.6401777,N,09634.4651807,W,4,13,0.8,318.793,M,-28.308,M,10.0,1015*4E
$GPGGA,045123.10,3911.6401781,N,09634.4651777,W,4,13,0.8,318.783,M,-28.308,M,10.0,1015*4F
$GPGGA,045123.20,3911.6401754,N,09634.4651757,W,4,13,0.8,318.787,M,-28.308,M,10.0,1015*42
$GPGGA,045123.30,3911.6401749,N,09634.4651744,W,4,13,0.8,318.783,M,-28.308,M,10.0,1015*49
$GPGGA,045123.40,3911.6401746,N,09634.4651772,W,4,13,0.8,318.784,M,-28.308,M,10.0,1015*43
$GPGGA,045123.50,3911.6401750,N,09634.4651784,W,4,13,0.8,318.799,M,-28.308,M,10.0,1015*40
$GPGGA,045123.60,3911.6401734,N,09634.4651773,W,4,13,0.8,318.804,M,-28.308,M,10.0,1015*42
$GPGGA,045123.70,3911.6401738,N,09634.4651742,W,4,13,0.8,318.804,M,-28.308,M,10.0,1015*4D
$GPGGA,045123.80,3911.6401802,N,09634.4651805,W,4,13,0.8,318.808,M,-28.308,M,10.0,1015*44
$GPGGA,045123.90,3911.6401718,N,09634.4651793,W,4,13,0.8,318.791,M,-28.308,M,10.0,1015*4E
$GPGGA,045124.00,3911.6401812,N,09634.4651765,W,4,13,0.8,318.809,M,-28.308,M,11.0,1015*43
$GPGGA,045124.10,3911.6401776,N,09634.4651795,W,4,13,0.8,318.794,M,-28.308,M,11.0,1015*4B
$GPGGA,045124.20,3911.6401791,N,09634.4651775,W,4,13,0.8,318.806,M,-28.308,M,11.0,1015*4B
