$GPGST,051007.80,0.064,0.031,0.021,292.510,0.023,0.030,0.052*57
$GPGST,051007.90,0.064,0.031,0.021,292.510,0.023,0.030,0.052*56
$GPGST,051008.00,0.064,0.031,0.021,292.510,0.023,0.030,0.053*51
$GPGST,051008.10,0.064,0.031,0.021,292.510,0.023,0.030,0.053*50
$GPGST,051008.20,0.064,0.031,0.021,292.510,0.023,0.030,0.053*53
$GPGST,051008.30,0.064,0.031,0.021,292.510,0.023,0.030,0.053*52
$GPGST,051008.40,0.064,0.031,0.021,292.510,0.023,0.030,0.053*55
$GPGST,051008.50,0.064,0.031,0.021,292.510,0.023,0.030,0.053*54
$GPGST,051008.60,0.064,0.031,0.021,292.510,0.023,0.030,0.053*57
$GPGST,051008.70,0.064,0.031,0.021,292.510,0.023,0.030,0.053*56
$GPGST,051008.80,0.064,0.031,0.021,292.510,0.023,0.030,0.053*59
$GPGST,051008.90,0.064,0.031,0.021,292.510,0.023,0.030,0.053*58
$GPGST,051009.00,0.065,0.031,0.021,292.510,0.023,0.030,0.053*51
$GPGST,051009.10,0.065,0.031,0.021,292.510,0.023,0.030,0.053*50
$GPGST,051009.20,0.065,0.031,0.021,292.510,0.023,0.030,0.053*53
$GPGST,051009.30,0.065,0.031,0.021,292.510,0.023,0.030,0.053*52
$GPGST,051009.40,0.065,0.031,0.021,292.510,0.023,0.030,0.053*55
$GPGST,051009.50,0.065,0.031,0.021,292.510,0.023,0.030,0.053*54
$GPGST,051009.60,0.065,0.031,0.021,292.510,0.023,0.030,0.053*57
$GPGST,051009.70,0.065,0.031,0.021,292.510,0.023,0.030,0.053*56
$GPGST,051009.80,0.065,0.031,0.021,292.510,0.023,0.030,0.053*59
$GPGST,051009.90,0.065,0.031,0.021,292.510,0.023,0.030,0.053*58
$GPGST,051010.00,0.065,0.031,0.021,292.510,0.023,0.030,0.053*59
$GPGST,051010.10,0.065,0.031,0.021,292.510,0.023,0.030,0.053*58
$GPGST,051010.20,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5B
$GPGST,051010.30,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5A
$GPGST,051010.40,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5D
$GPGST,051010.50,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5C
$GPGST,051010.60,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5F
$GPGST,051010.70,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5E
$GPGST,051010.80,0.065,0.031,0.021,292.510,0.023,0.030,0.053*51
$GPGST,051010.90,0.065,0.031,0.021,292.510,0.023,0.030,0.053*50
$GPGST,051011.00,0.065,0.031,0.021,292.510,0.023,0.030,0.053*58
$GPGST,051011.10,0.065,0.031,0.021,292.510,0.023,0.030,0.053*59
$GPGST,051011.20,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5A
$GPGST,051011.30,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5B
$GPGST,051011.40,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5C
$GPGST,051011.50,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5D
$GPGST,051011.60,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5E
$GPGST,051011.70,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5F
$GPGST,051011.80,0.065,0.031,0.021,292.510,0.023,0.030,0.053*50
